company_id,isin,domains,urls,primary_url
BANCO BPM SPA,IT0005218380,www.bancobpm.it;bancobpm.it,https://www.bancobpm.it;https://bancobpm.it,https://www.bancobpm.it
AENA S.M.E. SA.,ES0105046009,www.aena.es;aena.es,https://www.aena.es;https://aena.es,https://www.aena.es
SERCO GROUP PLC,GB0007973794,www.serco.com;serco.com,https://www.serco.com;https://serco.com,https://www.serco.com
ACKERMANS & VAN HAAREN NV,BE0003764785,www.avh.be;avh.be,https://www.avh.be;https://avh.be,https://www.avh.be
ACCOR,FR0000120404,www.accor.com;all.accor.com;accorhotels.com,https://www.accor.com;https://all.accor.com/a/en.html;https://accorhotels.com,https://www.accor.com
KONINKLIJKE KPN NV,NL0000009082,www.kpn.com;www.overons.kpn;overons.kpn,https://www.kpn.com;https://www.overons.kpn/nl;https://overons.kpn,https://www.kpn.com
MOWI ASA,NO0003054108,www.mowi.com,https://www.mowi.com,https://www.mowi.com
MILLICOM INTERNATIONAL CELLULAR SA,SE0001174970,www.millicom.com;millicom.com,https://www.millicom.com;https://millicom.com,https://www.millicom.com
SMITH & NEPHEW PLC,GB0009223206,www.smith-nephew.com;smith-nephew.com,https://www.smith-nephew.com;https://smith-nephew.com,https://www.smith-nephew.com
TRAVIS PERKINS PLC,GB00BK9RKT01,www.travisperkinsplc.co.uk;www.travisperkins.co.uk;travisperkinsplc.co.uk,https://www.travisperkinsplc.co.uk;https://www.travisperkins.co.uk;https://travisperkinsplc.co.uk,https://www.travisperkinsplc.co.uk
SAAB AB,SE0021921269,www.saabgroup.com;www.saab.com;saab.com,https://www.saabgroup.com;https://www.saab.com;https://saab.com,https://www.saabgroup.com
TRYG A/S,DK0060636678,www.tryg.dk;tryg.dk,https://www.tryg.dk;https://tryg.dk,https://www.tryg.dk
SVENSKA HANDELSBANKEN AB,SE0007100599,www.handelsbanken.se;handelsbanken.se,https://www.handelsbanken.se;https://handelsbanken.se,https://www.handelsbanken.se
EPIROC AB,SE0015658109,www.epirocgroup.com;www.epiroc.com;epiroc.com,https://www.epirocgroup.com;https://www.epiroc.com;https://epiroc.com,https://www.epirocgroup.com
DIRECT LINE INSURANCE GROUP PLC,GB00BY9D0Y18,www.directlinegroup.com;www.churchill.co.uk;www.directlinegroup.co.uk;directlinegroup.co.uk,https://www.directlinegroup.com;https://www.churchill.co.uk;https://www.directlinegroup.co.uk/en/index.html;https://directlinegroup.co.uk,https://www.directlinegroup.com
INVESTOR AKTIEBOLAG,SE0015811963,www.investorab.com;investorab.com,https://www.investorab.com;https://investorab.com,https://www.investorab.com
BARRATT REDROW PLC,GB0000811801,www.barrattdevelopments.co.uk;barrattdevelopments.co.uk,https://www.barrattdevelopments.co.uk;https://barrattdevelopments.co.uk,https://www.barrattdevelopments.co.uk
HEXAGON AB,SE0015961909,www.hexagon.se;hexagon.com,https://www.hexagon.se;https://hexagon.com,https://www.hexagon.se
BEAZLEY PLC,GB00BYQ0JC66,www.beazley.com;beazley.com,https://www.beazley.com;https://beazley.com,https://www.beazley.com
VALMET OYJ,FI4000074984,www.valmet.com;valmet.com,https://www.valmet.com;https://valmet.com,https://www.valmet.com
3I GROUP PLC,GB00B1YW4409,www.3i.com;3i.com,https://www.3i.com;https://3i.com,https://www.3i.com
GEORG FISCHER AG,CH0001752309,www.georgfischer.com;georgfischer.com,https://www.georgfischer.com;https://georgfischer.com,https://www.georgfischer.com
METSO OYJ,FI0009014575,www.outotec.com;www.metso.com;outotec.com,https://www.outotec.com;https://www.metso.com;https://outotec.com,https://www.outotec.com
JUST EAT TAKEAWAY.COM N.V,NL0012015705,www.corporate.takeaway.com;justeattakeaway.com,https://www.corporate.takeaway.com;https://justeattakeaway.com,https://www.corporate.takeaway.com
SYMRISE AG,DE000SYM9999,www.symrise.com;symrise.com,https://www.symrise.com;https://symrise.com,https://www.symrise.com
ARCADIS N.V.,NL0006237562,www.arcadis.com;arcadis.com,https://www.arcadis.com;https://arcadis.com,https://www.arcadis.com
BKW AG,CH0130293662,www.bkw.ch;bkw.ch,https://www.bkw.ch;https://bkw.ch,https://www.bkw.ch
AIB GROUP PUBLIC LIMITED COMPANY,IE00BF0L3536,www.aib.ie;group.aib.ie;aib.ie,https://www.aib.ie;https://group.aib.ie;https://aib.ie,https://www.aib.ie
M&G PLC,GB00BKFB1C65,www.mandg.com;mymandg.co.uk,https://www.mandg.com;https://mymandg.co.uk,https://www.mandg.com
LPP S.A.,PLLPP0000011,www.lpp.com.pl;lppsa.com,https://www.lpp.com.pl;https://lppsa.com,https://www.lpp.com.pl
INTERCONTINENTAL HOTELS GROUP PLC,GB00BHJYC057,www.ihgplc.com;ihgplc.com,https://www.ihgplc.com;https://ihgplc.com,https://www.ihgplc.com
IMCD N.V.,NL0010801007,www.imcdgroup.com;imcdgroup.com,https://www.imcdgroup.com;https://imcdgroup.com,https://www.imcdgroup.com
VISTRY GROUP PLC,GB0001859296,www.vistrygroup.co.uk;www.bovishomes.co.uk;vistrygroup.co.uk,https://www.vistrygroup.co.uk;https://www.bovishomes.co.uk;https://vistrygroup.co.uk,https://www.vistrygroup.co.uk
WORLDLINE,FR0011981968,www.worldline.com;worldline.com,https://www.worldline.com;https://worldline.com,https://www.worldline.com
WIENERBERGER AG,AT0000831706,www.wienerberger.com;www.wienerberger.at;wienerberger.at,https://www.wienerberger.com;https://www.wienerberger.at;https://wienerberger.at,https://www.wienerberger.com
ELIS S.A.,FR0012435121,www.elis.com;ie.elis.com;elis.com,https://www.elis.com;https://ie.elis.com/en;https://elis.com,https://www.elis.com
BANK OF IRELAND GROUP PLC,IE00BD1RP616,www.bankofireland.com;bankofireland.com,https://www.bankofireland.com;https://bankofireland.com,https://www.bankofireland.com
HISCOX LTD,BMG4593F1389,www.hiscoxgroup.com;www.hiscox.co.uk;hiscox.co.uk,https://www.hiscoxgroup.com;https://www.hiscox.co.uk;https://hiscox.co.uk,https://www.hiscoxgroup.com
CLARIANT AG,CH0012142631,www.clariant.com;clariant.com,https://www.clariant.com;https://clariant.com,https://www.clariant.com
BUZZI UNICEM S.P.A.,IT0001347308,www.buzziunicem.it;buzziunicem.it,https://www.buzziunicem.it;https://buzziunicem.it,https://www.buzziunicem.it
CELLNEX TELECOM S.A.,ES0105066007,www.cellnextelecom.com;www.cellnex.com;cellnextelecom.com,https://www.cellnextelecom.com;https://www.cellnex.com/es;https://cellnextelecom.com,https://www.cellnextelecom.com
PEARSON PLC,GB0006776081,www.pearson.com;pearsonclinical.co.uk,https://www.pearson.com;https://pearsonclinical.co.uk,https://www.pearson.com
INFORMA PLC,GB00BMJ6DW54,www.informa.com;www.gov.uk;companieshouse.gov.uk,https://www.informa.com;https://www.gov.uk/government/organisations/companies-house;https://companieshouse.gov.uk,https://www.informa.com
HUGO BOSS AG,DE000A1PHFF7,www.hugoboss.com;hugoboss.com,https://www.hugoboss.com;https://hugoboss.com,https://www.hugoboss.com
BANCA MONTE DEI PASCHI DI SIENA SPA,IT0005508921,www.mps.it;www.gruppomps.it;gruppomps.it,https://www.mps.it;https://www.gruppomps.it;https://gruppomps.it,https://www.mps.it
PANDORA A/S,DK0060252690,www.pandoragroup.com;pandoragroup.com,https://www.pandoragroup.com;https://pandoragroup.com,https://www.pandoragroup.com
TAYLOR WIMPEY PLC,GB0008782301,www.taylorwimpey.co.uk;www.taylorwimpey.com;taylorwimpey.co.uk,https://www.taylorwimpey.co.uk;https://www.taylorwimpey.com;https://taylorwimpey.co.uk,https://www.taylorwimpey.co.uk
AZELIS GROUP NV,BE0974400328,www.azelis.com;azelis.com,https://www.azelis.com;https://azelis.com,https://www.azelis.com
KONECRANES OYJ,FI0009005870,www.konecranes.com;konecranes.fi,https://www.konecranes.com;https://konecranes.fi,https://www.konecranes.com
SONOVA HOLDING AG,CH0012549785,www.sonova.com;sonova.com,https://www.sonova.com;https://sonova.com,https://www.sonova.com
HUSQVARNA AB,SE0001662230,www.husqvarna.com;www.husqvarnagroup.com;husqvarnagroup.com,https://www.husqvarna.com;https://www.husqvarnagroup.com;https://husqvarnagroup.com,https://www.husqvarna.com
ITV PLC,GB0033986497,www.itvplc.com;www.itvmedia.co.uk;itvmedia.co.uk,https://www.itvplc.com;https://www.itvmedia.co.uk;https://itvmedia.co.uk,https://www.itvplc.com
MELROSE INDUSTRIES PLC,GB00BNGDN821,www.melroseplc.net;melroseplc.net,https://www.melroseplc.net;https://melroseplc.net,https://www.melroseplc.net
GALENICA AG,CH0360674466,www.galenica.com;www.sunstore.ch;sunstore.ch,https://www.galenica.com;https://www.sunstore.ch/de;https://sunstore.ch,https://www.galenica.com
POWSZECHNY ZAKLAD UBEZPIECZEN S.A.,PLPZU0000011,www.pzu.pl;pzu.pl,https://www.pzu.pl;https://pzu.pl,https://www.pzu.pl
HUHTAMAKI OYJ,FI0009000459,www.huhtamaki.com;huhtamaki.com,https://www.huhtamaki.com;https://huhtamaki.com,https://www.huhtamaki.com
KONGSBERG GRUPPEN ASA,NO0003043309,www.kongsberg.com;kongsberg.com,https://www.kongsberg.com;https://kongsberg.com,https://www.kongsberg.com
ALTEN,FR0000071946,www.alten.fr;alten.fr,https://www.alten.fr;https://alten.fr,https://www.alten.fr
LOGITECH INTERNATIONAL SA,CH0025751329,www.logitech.com;logitech.com,https://www.logitech.com;https://logitech.com,https://www.logitech.com
INTERTEK GROUP PLC,GB0031638363,www.intertek.com;intertek.com,https://www.intertek.com;https://intertek.com,https://www.intertek.com
SANTANDER BANK POLSKA S.A.,PLBZ00000044,santander.pl;www.santander.pl,https://santander.pl;https://www.santander.pl,https://santander.pl
VALLOUREC,FR0000120354,www.vallourec.com;vallourec.com,https://www.vallourec.com;https://vallourec.com,https://www.vallourec.com
BIOMERIEUX SA,FR0013280286,www.biomerieux.com;www.biomerieux.fr;biomerieux.fr,https://www.biomerieux.com;https://www.biomerieux.fr;https://biomerieux.fr,https://www.biomerieux.com
AAK AB,SE0001493776,www.aak.com;aak.com,https://www.aak.com;https://aak.com,https://www.aak.com
OCI N.V.,NL0010558797,www.oci.nl;oci-global.com;oci.nl,https://www.oci.nl;https://oci-global.com;https://oci.nl,https://www.oci.nl
ELIA GROUP SA,BE0003822393,www.elia.be;elia.be,https://www.elia.be;https://elia.be,https://www.elia.be
COLOPLAST A/S,DK0060448595,www.coloplast.com;coloplast.com,https://www.coloplast.com;https://coloplast.com,https://www.coloplast.com
MEDIOBANCA - BANCA DI CREDITO FINANZIARIO SOCIETA PER AZIONI,IT0000062957,www.mediobanca.com;mediobanca.com,https://www.mediobanca.com;https://mediobanca.com,https://www.mediobanca.com
PERSIMMON PLC,GB0006825383,www.persimmonhomes.com;persimmonhomes.com,https://www.persimmonhomes.com;https://persimmonhomes.com,https://www.persimmonhomes.com
SMITHS GROUP PLC,GB00B1WY2338,www.smiths-group.com;www.smiths.com;smiths.com,https://www.smiths-group.com;https://www.smiths.com;https://smiths.com,https://www.smiths-group.com
ROCKWOOL A/S,DK0010219153,www.rockwool.com;rockwool.dk,https://www.rockwool.com;https://rockwool.dk,https://www.rockwool.com
NOVOZYMES A/S,DK0060336014,www.novozymes.com;novozymes.com,https://www.novozymes.com;https://novozymes.com,https://www.novozymes.com
OCADO GROUP PLC,GB00B3MBS747,www.ocadogroup.com;ocadogroup.com,https://www.ocadogroup.com;https://ocadogroup.com,https://www.ocadogroup.com
"BANCO COMERCIAL PORTUGUES, SA",PTBCP0AM0015,ind.millenniumbcp.pt;www.ind.millenniumbcp.pt;www.municipiosefreguesias.pt;municipiosefreguesias.pt,https://ind.millenniumbcp.pt;https://www.ind.millenniumbcp.pt;https://www.municipiosefreguesias.pt;https://municipiosefreguesias.pt,https://ind.millenniumbcp.pt
BANK POLSKA KASA OPIEKI SA,PLPEKAO00016,www.pekao.com.pl;pekao.com.pl,https://www.pekao.com.pl;https://pekao.com.pl,https://www.pekao.com.pl
K+S AKTIENGESELLSCHAFT,DE000KSAG888,www.k-plus-s.com;www.kremer-scheib.de;kremer-scheib.de,https://www.k-plus-s.com;https://www.kremer-scheib.de;https://kremer-scheib.de,https://www.k-plus-s.com
GLANBIA PLC,IE0000669501,www.glanbia.com;irishcountrymeats.com,https://www.glanbia.com;https://irishcountrymeats.com,https://www.glanbia.com
TERNA S.P.A.,IT0003242622,www.terna.it;terna.it,https://www.terna.it;https://terna.it,https://www.terna.it
NIBE INDUSTRIER AB,SE0015988019,www.nibe.se;www.nibe.com;nibe.com,https://www.nibe.se;https://www.nibe.com;https://nibe.com,https://www.nibe.se
IPSEN,FR0010259150,www.ipsen.com;ipsen-france.fr,https://www.ipsen.com;https://ipsen-france.fr,https://www.ipsen.com
SNAM S.P.A.,IT0003153415,www.snam.it;snam.it,https://www.snam.it;https://snam.it,https://www.snam.it
RS GROUP PLC,GB0003096442,www.rsgroup.com;www.electrocomponents.com;rsgroup.com,https://www.rsgroup.com;https://www.electrocomponents.com;https://rsgroup.com,https://www.rsgroup.com
WHITBREAD PLC,GB00B1KJJ408,www.whitbread.co.uk;whitbread.co.uk,https://www.whitbread.co.uk;https://whitbread.co.uk,https://www.whitbread.co.uk
FUCHS SE,DE000A3E5D64,www.fuchs-oil.de;www.fuchs.com;fuchs.com,https://www.fuchs-oil.de;https://www.fuchs.com;https://fuchs.com,https://www.fuchs-oil.de
AMUNDI SA,FR0004125920,www.amundi.fr;www.amundi.lu;amundi.lu,https://www.amundi.fr;https://www.amundi.lu/retail?nr=1;https://amundi.lu,https://www.amundi.fr
GJENSIDIGE FORSIKRING ASA,NO0010582521,www.gjensidige.no;gjensidige.no,https://www.gjensidige.no;https://gjensidige.no,https://www.gjensidige.no
VERALLIA,FR0013447729,www.verallia.com;www.horizonholdings.com;verallia.com,https://www.verallia.com;https://www.horizonholdings.com;https://verallia.com,https://www.verallia.com
SIG GROUP AG,CH0435377954,www.sig.biz;sigsauer.com,https://www.sig.biz;https://sigsauer.com,https://www.sig.biz
BUCHER INDUSTRIES AG,CH0002432174,www.bucherholding.ch;www.bucherindustries.com;bucherholding.ch,https://www.bucherholding.ch;https://www.bucherindustries.com/de;https://bucherholding.ch,https://www.bucherholding.ch
NEXI SPA,IT0005366767,www.nexigroup.com;www.nexi.it;nexi.it,https://www.nexigroup.com/en;https://www.nexi.it/it;https://nexi.it,https://www.nexigroup.com/en
HIAB OYJ,FI0009013429,www.cargotec.com;cargotec.com,https://www.cargotec.com;https://cargotec.com,https://www.cargotec.com
GEBERIT AG,CH0030170408,www.geberit.com;www.geberit.ch;geberit.ch,https://www.geberit.com;https://www.geberit.ch/startseite;https://geberit.ch,https://www.geberit.com
NKT A/S,DK0010287663,www.nkt.dk;nkt.dk,https://www.nkt.dk;https://nkt.dk,https://www.nkt.dk
SFS GROUP AG,CH0239229302,www.sfs.ch;www.sfs.com;sfs.com,https://www.sfs.ch;https://www.sfs.com/ch/en;https://sfs.com,https://www.sfs.ch
DEMANT A/S,DK0060738599,www.demant.com;demant.com,https://www.demant.com;https://demant.com,https://www.demant.com
AALBERTS N.V.,NL0000852564,www.aalberts.com;aalberts.com,https://www.aalberts.com;https://aalberts.com,https://www.aalberts.com
CRANSWICK PLC,GB0002318888,www.cranswick.co.uk;cranswick.plc.uk,https://www.cranswick.co.uk;https://cranswick.plc.uk,https://www.cranswick.co.uk
BEIJER REF AB,SE0011116508,www.beijerref.com;beijerref.com,https://www.beijerref.com;https://beijerref.com,https://www.beijerref.com
BANKINTER SA,ES0113679I37,www.bankinter.com;bankinter.com,https://www.bankinter.com;https://bankinter.com,https://www.bankinter.com
MONCLER S.P.A.,IT0004965148,www.monclergroup.com;www.moncler.com;moncler.com,https://www.monclergroup.com;https://www.moncler.com/en-us;https://moncler.com,https://www.monclergroup.com
BURBERRY GROUP PLC,GB0031743007,www.burberryplc.com;burberryplc.com,https://www.burberryplc.com;https://burberryplc.com,https://www.burberryplc.com
DAVIDE CAMPARI-MILANO N.V.,NL0015435975,www.camparigroup.com;www.villacampariristorante.com;villacampariristorante.it,https://www.camparigroup.com;https://www.villacampariristorante.com;https://villacampariristorante.it,https://www.camparigroup.com
LA FRANCAISE DES JEUX,FR0013451333,www.groupefdj.com;www.fdj.fr;fdj.fr,https://www.groupefdj.com;https://www.fdj.fr;https://fdj.fr,https://www.groupefdj.com
GETINGE AB,SE0000202624,www.getinge.com;getingegroup.com,https://www.getinge.com;https://getingegroup.com,https://www.getinge.com
THE WEIR GROUP PLC,GB0009465807,www.global.weir;www.weir.co.uk;global.weir,https://www.global.weir;https://www.weir.co.uk;https://global.weir,https://www.global.weir
HIKMA PHARMACEUTICALS PLC,GB00B0LCW083,www.hikma.com;hikma.com,https://www.hikma.com;https://hikma.com,https://www.hikma.com
THE SAGE GROUP PLC,GB00B8C3BL03,www.sage.com;www.sagegateshead.com;sagegateshead.com,https://www.sage.com;https://www.sagegateshead.com;https://sagegateshead.com,https://www.sage.com
TRELLEBORG AB,SE0000114837,www.trelleborg.com;trelleborg.com,https://www.trelleborg.com;https://trelleborg.com,https://www.trelleborg.com
BELLWAY PLC,GB0000904986,www.bellway.co.uk;bellway.co.uk,https://www.bellway.co.uk;https://bellway.co.uk,https://www.bellway.co.uk
SCHRODERS PLC,GB00BP9LHF23,www.schroders.com;schroders.com,https://www.schroders.com;https://schroders.com,https://www.schroders.com
BERKELEY GROUP HOLDINGS (THE) PLC,GB00BLJNXL82,www.berkeleygroup.com;www.berkeleygroup.co.uk;berkeleygroup.co.uk,https://www.berkeleygroup.com;https://www.berkeleygroup.co.uk;https://berkeleygroup.co.uk,https://www.berkeleygroup.com
KEMIRA OYJ,FI0009004824,www.kemira.com;kemira.com,https://www.kemira.com;https://kemira.com,https://www.kemira.com
ASM INTERNATIONAL NV,NL0000334118,www.asm.com;asm.com,https://www.asm.com;https://asm.com,https://www.asm.com
GENMAB A/S,DK0010272202,www.genmab.com;genmab.com,https://www.genmab.com;https://genmab.com,https://www.genmab.com
CTS EVENTIM AG & CO. KGAA,DE0005470306,www.eventim.de,https://www.eventim.de,https://www.eventim.de
UNIBAIL-RODAMCO-WESTFIELD,FR0013326246,www.urw.com;www.bureauveritas.fr;bureauveritas.fr,https://www.urw.com;https://www.bureauveritas.fr;https://bureauveritas.fr,https://www.urw.com
INDUTRADE AB,SE0001515552,www.indutrade.se;indutrade.se,https://www.indutrade.se;https://indutrade.se,https://www.indutrade.se
EDENRED,FR0010908533,www.edenred.com;www.edenred.fr;edenred.fr,https://www.edenred.com;https://www.edenred.fr;https://edenred.fr,https://www.edenred.com
SEVERN TRENT PLC,GB00B1FH8J72,www.severntrent.com;severntrent.com,https://www.severntrent.com;https://severntrent.com,https://www.severntrent.com
TIETOEVRY OYJ,FI0009000277,www.tieto.com;www.tietoevry.com;tieto.fi,https://www.tieto.com;https://www.tietoevry.com;https://tieto.fi,https://www.tieto.com
ITALGAS S.P.A.,IT0005211237,www.italgas.it;fornitori.italgas.it;italgas.it,https://www.italgas.it;https://fornitori.italgas.it;https://italgas.it,https://www.italgas.it
HOWDEN JOINERY GROUP PLC,GB0005576813,www.howdenjoinerygroupplc.com;howdenjoinerygroupplc.com,https://www.howdenjoinerygroupplc.com;https://howdenjoinerygroupplc.com,https://www.howdenjoinerygroupplc.com
SARTORIUS STEDIM BIOTECH,FR0013154002,www.sartorius.com;sartorius.com,https://www.sartorius.com;https://sartorius.com,https://www.sartorius.com
SWECO AB,SE0014960365,www.sweco.se;sweco.se,https://www.sweco.se;https://sweco.se,https://www.sweco.se
L E LUNDBERGFORETAGEN AB,SE0000108847,www.lundbergs.se;www.lundbergforetagen.se;lundbergforetagen.se,https://www.lundbergs.se;https://www.lundbergforetagen.se;https://lundbergforetagen.se,https://www.lundbergs.se
FLSMIDTH & CO. A/S,DK0010234467,www.flsmidth.com;flsmidth.com,https://www.flsmidth.com;https://flsmidth.com,https://www.flsmidth.com
UNITED UTILITIES GROUP PLC,GB00B39J2M42,www.unitedutilities.com;unitedutilities.com,https://www.unitedutilities.com;https://unitedutilities.com,https://www.unitedutilities.com
STRAUMANN HOLDING AG,CH1175448666,www.straumann.com;straumann.com,https://www.straumann.com;https://straumann.com,https://www.straumann.com
IMI PLC,GB00BGLP8L22,www.imiplc.com;imiplc.com,https://www.imiplc.com;https://imiplc.com,https://www.imiplc.com
EQT AB,SE0012853455,www.eqtgroup.com;eqtgroup.com,https://www.eqtgroup.com;https://eqtgroup.com,https://www.eqtgroup.com
EDP RENOVAVEIS SA,ES0127797019,www.edprenovaveis.com;www.edpr.com;edpr.com,https://www.edprenovaveis.com;https://www.edpr.com/en;https://edpr.com,https://www.edprenovaveis.com
TELE2 AB,SE0005190238,www.tele2.com;www.tele2.se;tele2.se,https://www.tele2.com;https://www.tele2.se;https://tele2.se,https://www.tele2.com
ADYEN N.V,NL0012969182,www.adyen.com;adyen.com,https://www.adyen.com;https://adyen.com,https://www.adyen.com
INPOST S.A.,LU2290522684,inpost.eu,https://inpost.eu,https://inpost.eu
ALLEGRO.EU S.A.,LU2237380790,www.allegro.eu;www.ocorian.com;ocorian.com,https://www.allegro.eu;https://www.ocorian.com;https://ocorian.com,https://www.allegro.eu
FREENET AG,DE000A0Z2ZZ5,www.freenet.ag;www.freenet.de;freenet.de,https://www.freenet.ag;https://www.freenet.de;https://freenet.de,https://www.freenet.ag
VIRGIN MONEY UK PLC,GB00BD6GN030,www.virginmoneyukplc.com;virginmoneyukplc.com,https://www.virginmoneyukplc.com;https://virginmoneyukplc.com,https://www.virginmoneyukplc.com
HALMA PLC,GB0004052071,www.halma.com;halma.com,https://www.halma.com;https://halma.com,https://www.halma.com
BRITVIC LIMITED,GB00B0N8QD54,www.britvic.co.uk;www.britvic.com;britvic.co.uk,https://www.britvic.co.uk;https://www.britvic.com;https://britvic.co.uk,https://www.britvic.co.uk
GREGGS PLC,GB00B63QSB39,www.greggs.co.uk;greggs.co.uk,https://www.greggs.co.uk;https://greggs.co.uk,https://www.greggs.co.uk
IPSOS,FR0000073298,www.ipsos.com;ipsos.com,https://www.ipsos.com;https://ipsos.com,https://www.ipsos.com
GN STORE NORD A/S,DK0010272632,www.gn.com;gn.com,https://www.gn.com;https://gn.com,https://www.gn.com
AMPLIFON SPA,IT0004056880,www.amplifon.com;amplifon.com,https://www.amplifon.com;https://amplifon.com,https://www.amplifon.com
RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA S.P.A.,IT0003828271,www.recordati.it;recordati.com;recordati.it,https://www.recordati.it;https://recordati.com/it;https://recordati.it,https://www.recordati.it
QINETIQ GROUP PLC,GB00B0WMWD03,www.qinetiq.com;www.pendine.qinetiq.com;qinetiq.com,https://www.qinetiq.com;https://www.pendine.qinetiq.com;https://qinetiq.com,https://www.qinetiq.com
REPLY S.P.A.,IT0005282865,www.reply.it;protocube.it,https://www.reply.it;https://protocube.it,https://www.reply.it
LIFCO AB,SE0006370730,www.lifco.se;lifco.se,https://www.lifco.se;https://lifco.se,https://www.lifco.se
FUGRO N.V.,NL00150003E1,www.fugro.com;fugro.com,https://www.fugro.com;https://fugro.com,https://www.fugro.com
INVESTMENT AB LATOUR,SE0010100958,www.latour.se;latour.se,https://www.latour.se;https://latour.se,https://www.latour.se
PARTNERS GROUP HOLDING AG,CH0024608827,www.partnersgroup.net;www.partnersgroup.com;partnersgroup.net,https://www.partnersgroup.net;https://www.partnersgroup.com/en;https://partnersgroup.net,https://www.partnersgroup.net
SWEDISH ORPHAN BIOVITRUM AB,SE0000872095,www.sobi.com;swedishorphanbiovitrum.net,https://www.sobi.com;https://swedishorphanbiovitrum.net,https://www.sobi.com
SALMAR ASA,NO0010310956,www.salmar.no;salmar.no,https://www.salmar.no;https://salmar.no,https://www.salmar.no
SES SA,LU0088087324,www.ses.com;ses.com,https://www.ses.com;https://ses.com,https://www.ses.com
